순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율
"804","2024-02-20","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.86","1,196.20","1.71","1,195.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,196,196,846,341","0.00","40.26","0.17","1,196.196846341","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"805","2024-02-20","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","1.05","1,204.43","1.82","1,203.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,204,428,548,256","0.00","34.94","0.02","1,204.428548256","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"806","2024-02-20","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","1.21","1,211.40","1.91","1,210.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,211,397,068,873","0.00","30.35","0.05","1,211.397068873","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"807","2024-02-20","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","1.33","1,216.79","1.97","1,216.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,216,786,051,920","0.00","26.85","0.03","1,216.78605192","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"808","2024-02-20","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-0.13","1,150.49","1.08","1,149.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,491,233,967","0.00","69.62","0.15","1,150.491233967","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"809","2024-02-20","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-0.30","1,090.37","1.73","1,091.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,090,372,596,434","1.27","60.37","1.00","1,090.3725964340001","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"810","2024-02-20","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.36","1,169.05","2.59","1,167.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,169,050,720,405","5.34","15.87","0.71","1,169.050720405","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"811","2024-02-21","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","-3.04","1,167.22","-4.20","1,165.18","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,167,222,423,444","0.00","56.75","0.27","1,167.222423444","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"812","2024-02-21","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","-3.33","1,175.06","-4.45","1,173.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,058,830,721","0.00","52.62","0.13","1,175.058830721","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"813","2024-02-21","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","-3.79","1,183.87","-4.83","1,182.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,868,355,818","0.00","46.28","0.01","1,183.868355818","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"814","2024-02-21","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","-4.22","1,191.98","-5.15","1,190.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,191,977,324,570","0.00","40.29","0.17","1,191.97732457","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"815","2024-02-21","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-4.63","1,199.80","-5.47","1,198.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,199,804,274,368","0.00","34.97","0.02","1,199.804274368","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"816","2024-02-21","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-4.97","1,206.43","-5.73","1,205.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,206,430,578,024","0.00","30.37","0.05","1,206.4305780240002","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"817","2024-02-21","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-5.24","1,211.55","-5.93","1,210.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,211,554,936,225","0.00","26.88","0.03","1,211.554936225","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"818","2024-02-21","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-2.13","1,148.36","-3.47","1,146.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,148,355,215,894","0.00","69.66","0.15","1,148.3552158940001","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"819","2024-02-21","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-0.88","1,089.49","-2.98","1,088.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,089,492,221,509","1.27","60.45","1.00","1,089.492221509","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"820","2024-02-21","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-6.27","1,162.78","-7.26","1,160.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,162,784,217,612","5.33","15.89","0.71","1,162.784217612","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"821","2024-02-22","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","-0.56","1,166.66","-1.83","1,163.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,166,655,211,515","0.00","56.92","0.27","1,166.655211515","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"822","2024-02-22","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","-0.81","1,174.25","-2.01","1,171.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,174,245,966,220","0.00","52.78","0.13","1,174.24596622","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"823","2024-02-22","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","-1.25","1,182.62","-2.33","1,179.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,182,623,493,199","0.00","46.43","0.01","1,182.6234931990002","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"824","2024-02-22","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","-1.66","1,190.32","-2.63","1,187.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,190,320,779,395","0.00","40.42","0.17","1,190.320779395","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"825","2024-02-22","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-2.05","1,197.75","-2.92","1,195.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,197,754,574,088","0.00","35.09","0.02","1,197.754574088","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"826","2024-02-22","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-2.39","1,204.04","-3.17","1,201.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,204,041,090,933","0.00","30.49","0.05","1,204.0410909329999","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"827","2024-02-22","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-2.65","1,208.90","-3.36","1,206.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,208,903,830,428","0.00","26.98","0.03","1,208.903830428","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"828","2024-02-22","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.26","1,148.62","-1.22","1,144.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,148,618,643,363","0.00","69.86","0.15","1,148.618643363","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"829","2024-02-22","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.15","1,089.64","-1.27","1,087.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,089,636,990,593","1.27","60.69","1.00","1,089.636990593","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"830","2024-02-22","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-4.44","1,158.34","-4.33","1,155.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,158,342,466,038","5.35","15.95","0.71","1,158.3424660379999","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"831","2024-02-23","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","10.17","1,176.83","12.89","1,176.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,176,831,915,447","0.00","56.78","0.27","1,176.831915447","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"832","2024-02-23","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","11.19","1,185.44","13.84","1,184.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,185,444,048,738","0.00","52.65","0.13","1,185.444048738","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"833","2024-02-23","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","12.82","1,195.44","15.26","1,195.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,195,438,925,618","0.00","46.31","0.01","1,195.438925618","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"834","2024-02-23","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","14.30","1,204.62","16.53","1,204.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,204,620,549,948","0.00","40.32","0.17","1,204.6205499480002","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"835","2024-02-23","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","15.71","1,213.46","17.73","1,213.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,213,457,865,816","0.00","35.00","0.02","1,213.457865816","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"836","2024-02-23","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","16.89","1,220.93","18.73","1,220.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,220,930,085,668","0.00","30.40","0.05","1,220.9300856680002","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"837","2024-02-23","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","17.81","1,226.71","19.50","1,226.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,226,709,443,741","0.00","26.90","0.03","1,226.709443741","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"838","2024-02-23","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","7.01","1,155.63","10.10","1,155.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,625,824,821","0.00","69.70","0.15","1,155.6258248210002","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"839","2024-02-23","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","3.47","1,093.11","7.81","1,095.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,093,109,182,587","1.28","60.50","1.00","1,093.109182587","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"840","2024-02-23","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","19.09","1,177.43","20.02","1,175.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,177,425,432,930","5.37","15.90","0.71","1,177.42543293","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"841","2024-02-24","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,176.83","0.00","1,176.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,176,832,139,778","0.00","56.78","0.27","1,176.8321397779998","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"842","2024-02-24","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,185.44","0.00","1,184.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,185,444,159,465","0.00","52.65","0.13","1,185.444159465","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"843","2024-02-24","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,195.44","0.00","1,195.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,195,438,932,660","0.00","46.31","0.01","1,195.43893266","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"844","2024-02-24","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,204.62","0.00","1,204.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,204,620,699,353","0.00","40.32","0.17","1,204.6206993530002","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"845","2024-02-24","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,213.46","0.00","1,213.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,213,457,883,794","0.00","35.00","0.02","1,213.457883794","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"846","2024-02-24","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,220.93","0.00","1,220.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,220,930,129,972","0.00","30.40","0.05","1,220.930129972","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"847","2024-02-24","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,226.71","0.00","1,226.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,226,709,470,356","0.00","26.90","0.03","1,226.709470356","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"848","2024-02-24","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,155.63","0.00","1,155.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,625,950,571","0.00","69.70","0.15","1,155.6259505710002","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"849","2024-02-24","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,093.11","0.00","1,095.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,093,110,044,056","1.28","60.50","1.00","1,093.110044056","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"850","2024-02-24","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,177.43","0.01","1,175.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,177,426,037,537","5.37","15.90","0.71","1,177.4260375370002","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"851","2024-02-25","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,176.83","0.00","1,176.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,176,832,364,109","0.00","56.78","0.27","1,176.8323641089999","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"852","2024-02-25","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,185.44","0.00","1,184.97","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,185,444,270,192","0.00","52.65","0.13","1,185.444270192","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"853","2024-02-25","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,195.44","0.00","1,195.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,195,438,939,703","0.00","46.31","0.01","1,195.438939703","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"854","2024-02-25","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,204.62","0.00","1,204.25","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,204,620,848,758","0.00","40.32","0.17","1,204.6208487580002","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"855","2024-02-25","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,213.46","0.00","1,213.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,213,457,901,772","0.00","35.00","0.02","1,213.457901772","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"856","2024-02-25","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,220.93","0.00","1,220.65","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,220,930,174,276","0.00","30.40","0.05","1,220.9301742760001","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"857","2024-02-25","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,226.71","0.00","1,226.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,226,709,496,971","0.00","26.90","0.03","1,226.7094969710001","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"858","2024-02-25","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,155.63","0.00","1,155.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,155,626,076,322","0.00","69.70","0.15","1,155.626076322","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"859","2024-02-25","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,093.11","0.00","1,095.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,093,110,905,525","1.28","60.50","1.00","1,093.1109055250001","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"860","2024-02-25","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,177.43","0.00","1,175.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,177,426,642,144","5.37","15.90","0.71","1,177.426642144","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"861","2024-02-26","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","2.82","1,179.65","-0.50","1,175.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,179,646,658,137","0.00","57.01","0.27","1,179.646658137","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"862","2024-02-26","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","2.71","1,188.15","-0.54","1,184.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,188,154,257,946","0.00","52.87","0.13","1,188.1542579460001","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"863","2024-02-26","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","2.52","1,197.96","-0.50","1,194.52","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,197,959,684,630","0.00","46.51","0.01","1,197.95968463","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"864","2024-02-26","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","2.34","1,206.96","-0.43","1,203.82","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,206,955,295,691","0.00","40.49","0.17","1,206.955295691","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"865","2024-02-26","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","2.17","1,215.63","-0.36","1,212.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,215,625,821,400","0.00","35.15","0.02","1,215.6258214","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"866","2024-02-26","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","2.02","1,222.95","-0.28","1,220.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,222,950,387,065","0.00","30.53","0.05","1,222.950387065","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"867","2024-02-26","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","1.91","1,228.62","-0.22","1,226.23","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,228,617,234,344","0.00","27.02","0.03","1,228.617234344","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"868","2024-02-26","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","3.18","1,158.81","-0.55","1,154.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,158,813,101,264","0.00","69.98","0.15","1,158.813101264","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"869","2024-02-26","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","3.53","1,096.64","-2.40","1,092.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,096,642,892,312","1.27","60.81","1.00","1,096.6428923120002","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"870","2024-02-26","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.61","1,178.04","-1.34","1,174.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,178,041,795,264","5.33","15.98","0.71","1,178.041795264","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"871","2024-02-27","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","-2.93","1,176.72","0.50","1,176.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,176,724,619,722","0.00","56.91","0.27","1,176.724619722","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"872","2024-02-27","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","-3.01","1,185.14","0.30","1,184.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,185,140,169,253","0.00","52.77","0.13","1,185.140169253","1,351,686,552","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"873","2024-02-27","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","-3.14","1,194.82","-0.08","1,194.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,194,816,022,507","0.00","46.42","0.01","1,194.8160225069998","85,967,748","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"874","2024-02-27","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","-3.26","1,203.70","-0.47","1,203.35","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,203,700,606,527","0.00","40.41","0.17","1,203.700606527","1,823,839,761","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"875","2024-02-27","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-3.37","1,212.26","-0.84","1,211.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,212,261,466,185","0.00","35.08","0.02","1,212.261466185","219,465,059","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"876","2024-02-27","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-3.45","1,219.50","-1.17","1,219.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,219,497,709,856","0.00","30.47","0.05","1,219.497709856","540,833,659","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"877","2024-02-27","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-3.52","1,225.10","-1.42","1,224.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,225,095,302,906","0.00","26.97","0.03","1,225.095302906","324,896,064","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"878","2024-02-27","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-2.66","1,156.15","1.23","1,155.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,156,145,560,256","0.00","69.85","0.15","1,156.1455602560002","1,535,086,949","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"879","2024-02-27","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-2.64","1,094.00","3.18","1,095.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,094,004,978,939","1.26","60.66","1.00","1,094.004978939","10,516,259,104","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"880","2024-02-27","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-2.84","1,175.20","-0.59","1,173.84","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,204,415,313","5.28","15.94","0.71","1,175.204415313","7,380,653,352","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"881","2024-02-28","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","2.09","1,178.81","1.43","1,177.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,178,805,972,288","0.00","56.91","0.27","1,178.805972288","2,738,487,408","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
