순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
2457,2023-06-07,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0.16,"1,069.44",-2.66,"1,069.17",0,0,0,0,0,0,0,"13,911,308,724","13,911,308,724","14,877,258,385",0,53.13,1.41,"1,069.44","204,834,800",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2458,2023-06-07,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-0.06,"1,070.84",-2.63,"1,070.27",0,0,0,0,0,0,0,"3,766,567,759","3,766,567,759","4,033,380,494",0,47.76,2.04,"1,070.84","79,020,932",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2459,2023-06-07,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-0.29,"1,070.24",-2.62,"1,069.67",0,0,0,0,0,0,0,"3,767,970,574","3,767,970,574","4,032,651,430",0,41.77,1.69,"1,070.24","65,097,516",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2460,2023-06-07,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-0.51,"1,070.13",-2.64,"1,069.69",0,0,0,0,0,0,0,"3,578,327,475","3,578,327,475","3,829,259,810",0,36.36,0.81,"1,070.13","29,414,062",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2461,2023-06-07,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-0.67,"1,069.02",-2.61,"1,068.61",0,0,0,0,0,0,0,"4,374,731,844","4,374,731,844","4,676,679,182",0,31,1.95,"1,069.02","87,711,622",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2462,2023-06-07,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-0.87,"1,069.62",-2.6,"1,069.15",0,0,0,0,0,0,0,"3,651,637,988","3,651,637,988","3,905,882,170",0,26.88,2.37,"1,069.62","88,762,351",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2463,2023-06-07,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-0.95,"1,067.39",-2.57,"1,066.73",0,0,0,0,0,0,0,"5,079,158,974","5,079,158,974","5,421,432,922",0,23.74,2.29,"1,067.39","120,258,128",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2464,2023-06-07,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.44,"1,064.15",-2.6,"1,064.16",0,0,0,0,0,0,0,"4,455,810,442","4,455,810,442","4,741,650,802",0,63.78,2.9,"1,064.15","132,247,170",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2465,2023-06-08,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-6.53,"1,047.12",-5.36,"1,047.88",0,0,0,0,0,0,0,"3,403,375,716","3,403,375,716","3,563,737,153",0,0,0.21,"1,047.12","7,126,758",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2466,2023-06-08,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-4.5,"1,035.69",-1.27,"1,037.83",0,0,0,0,0,0,0,"3,539,892,974","3,539,892,974","3,666,241,262",0,0,0.21,"1,035.69","7,517,088",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2467,2023-06-08,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-6.07,"1,063.37",-2.11,"1,067.06",0,0,0,0,0,0,0,"13,911,690,853","13,911,690,853","14,793,292,498",0,53.1,1.22,"1,063.37","178,293,499",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2468,2023-06-08,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-6.22,"1,064.62",-2.52,"1,067.75",0,0,0,0,0,0,0,"3,766,145,403","3,766,145,403","4,009,526,058",0,47.79,1.47,"1,064.62","56,720,972",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2469,2023-06-08,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-6.24,"1,064.00",-2.86,"1,066.81",0,0,0,0,0,0,0,"3,769,497,135","3,769,497,135","4,010,735,022",0,41.64,1.68,"1,064.00","64,727,545",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2470,2023-06-08,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-6.32,"1,063.81",-3.2,"1,066.49",0,0,0,0,0,0,0,"3,580,028,043","3,580,028,043","3,808,481,950",0,36.31,0.76,"1,063.81","28,010,464",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2471,2023-06-08,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-6.33,"1,062.69",-3.52,"1,065.09",0,0,0,0,0,0,0,"4,375,293,106","4,375,293,106","4,649,568,426",0,31.03,1.61,"1,062.69","72,394,237",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2472,2023-06-08,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-6.29,"1,063.33",-3.8,"1,065.35",0,0,0,0,0,0,0,"3,669,527,409","3,669,527,409","3,901,903,320",0,26.72,2.65,"1,063.33","100,927,643",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2473,2023-06-08,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-6.36,"1,061.03",-4.01,"1,062.72",0,0,0,0,0,0,0,"5,061,408,122","5,061,408,122","5,370,323,189",0,23.6,2.36,"1,061.03","124,510,649",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2474,2023-06-08,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-5.49,"1,058.66",-1.5,"1,062.66",0,0,0,0,0,0,0,"4,577,199,641","4,577,199,641","4,845,707,327",0,62.08,5.13,"1,058.66","249,117,654",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2475,2023-06-09,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-1.61,"1,045.51",-2.74,"1,045.14",0,0,0,0,0,0,0,"3,415,044,569","3,415,044,569","3,570,469,701",0,0,0.21,"1,045.51","7,162,375",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2476,2023-06-09,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-0.6,"1,035.09",-3.73,"1,034.10",0,0,0,0,0,0,0,"3,573,168,864","3,573,168,864","3,698,547,996",0,0,0.21,"1,035.09","7,612,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2477,2023-06-09,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-0.16,"1,063.21",-4.06,"1,063.00",0,0,0,0,0,0,0,"14,024,496,804","14,024,496,804","14,910,956,438",0,52.73,2.01,"1,063.21","298,248,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2478,2023-06-09,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-0.35,"1,064.27",-3.99,"1,063.76",0,0,0,0,0,0,0,"3,768,963,300","3,768,963,300","4,011,204,680",0,47.84,1.55,"1,064.27","59,720,971",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2479,2023-06-09,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-0.71,"1,063.29",-3.99,"1,062.82",0,0,0,0,0,0,0,"3,770,505,006","3,770,505,006","4,009,150,128",0,41.69,1.7,"1,063.29","65,799,917",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2480,2023-06-09,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-1.09,"1,062.72",-4.04,"1,062.45",0,0,0,0,0,0,0,"3,604,431,955","3,604,431,955","3,830,502,519",0,36.06,1.45,"1,062.72","54,002,522",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2481,2023-06-09,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-1.25,"1,061.44",-3.91,"1,061.18",0,0,0,0,0,0,0,"4,378,246,118","4,378,246,118","4,647,249,513",0,31.06,1.68,"1,061.44","75,532,365",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2482,2023-06-09,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-1.55,"1,061.78",-3.92,"1,061.43",0,0,0,0,0,0,0,"3,691,495,328","3,691,495,328","3,919,556,186",0,26.3,3.19,"1,061.78","124,229,647",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2483,2023-06-09,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-1.59,"1,059.44",-3.8,"1,058.92",0,0,0,0,0,0,0,"5,078,072,471","5,078,072,471","5,379,923,009",0,23.62,2.51,"1,059.44","132,909,227",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2484,2023-06-09,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.04,"1,058.70",-4.02,"1,058.64",0,0,0,0,0,0,0,"4,577,294,100","4,577,294,100","4,846,000,536",0,61.22,5.06,"1,058.70","249,217,654",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2485,2023-06-10,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,045.51",0,"1,045.14",0,0,0,0,0,0,0,"3,415,044,569","3,415,044,569","3,570,474,711",0,0,0.21,"1,045.51","7,162,375",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2486,2023-06-10,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,035.09",0,"1,034.10",0,0,0,0,0,0,0,"3,573,168,864","3,573,168,864","3,698,550,598",0,0,0.21,"1,035.09","7,612,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2487,2023-06-10,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,063.21",0.01,"1,063.01",0,0,0,0,0,0,0,"14,024,496,804","14,024,496,804","14,910,979,471",0,52.73,2.01,"1,063.21","298,248,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2488,2023-06-10,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0,"1,064.27",0,"1,063.76",0,0,0,0,0,0,0,"3,768,963,300","3,768,963,300","4,011,209,141",0,47.84,1.55,"1,064.27","59,720,971",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2489,2023-06-10,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0,"1,063.29",0,"1,062.82",0,0,0,0,0,0,0,"3,770,505,006","3,770,505,006","4,009,155,039",0,41.69,1.71,"1,063.29","65,799,917",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2490,2023-06-10,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,062.72",0,"1,062.45",0,0,0,0,0,0,0,"3,604,431,955","3,604,431,955","3,830,506,444",0,36.06,1.45,"1,062.72","54,002,522",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2491,2023-06-10,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,"1,061.44",0.01,"1,061.19",0,0,0,0,0,0,0,"4,378,246,118","4,378,246,118","4,647,255,051",0,31.06,1.68,"1,061.44","75,532,365",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2492,2023-06-10,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0,"1,061.78",0,"1,061.43",0,0,0,0,0,0,0,"3,691,495,328","3,691,495,328","3,919,565,784",0,26.3,3.19,"1,061.78","124,229,647",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2493,2023-06-10,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0,"1,059.44",0.01,"1,058.93",0,0,0,0,0,0,0,"5,078,072,471","5,078,072,471","5,379,933,068",0,23.62,2.51,"1,059.44","132,909,227",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2494,2023-06-10,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.01,"1,058.71",0,"1,058.64",0,0,0,0,0,0,0,"4,577,294,100","4,577,294,100","4,846,020,594",0,61.22,5.06,"1,058.71","249,217,654",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2495,2023-06-11,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,0,"1,045.51",0,"1,045.14",0,0,0,0,0,0,0,"3,415,044,569","3,415,044,569","3,570,479,722",0,0,0.21,"1,045.51","7,162,375",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2496,2023-06-11,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,0,"1,035.09",0,"1,034.10",0,0,0,0,0,0,0,"3,573,168,864","3,573,168,864","3,698,553,198",0,0,0.21,"1,035.09","7,612,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2497,2023-06-11,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0,"1,063.21",0,"1,063.01",0,0,0,0,0,0,0,"14,024,496,804","14,024,496,804","14,911,002,504",0,52.73,2.01,"1,063.21","298,248,107",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2498,2023-06-11,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,064.28",0,"1,063.76",0,0,0,0,0,0,0,"3,768,963,300","3,768,963,300","4,011,213,603",0,47.84,1.55,"1,064.28","59,720,971",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2499,2023-06-11,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,063.30",0.01,"1,062.83",0,0,0,0,0,0,0,"3,770,505,006","3,770,505,006","4,009,159,951",0,41.69,1.71,"1,063.30","65,799,917",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2500,2023-06-11,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,0,"1,062.72",0,"1,062.45",0,0,0,0,0,0,0,"3,604,431,955","3,604,431,955","3,830,510,370",0,36.06,1.45,"1,062.72","54,002,522",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2501,2023-06-11,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,0,"1,061.44",0,"1,061.19",0,0,0,0,0,0,0,"4,378,246,118","4,378,246,118","4,647,260,588",0,31.06,1.68,"1,061.44","75,532,365",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2502,2023-06-11,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,061.79",0,"1,061.43",0,0,0,0,0,0,0,"3,691,495,328","3,691,495,328","3,919,575,380",0,26.3,3.19,"1,061.79","124,229,647",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2503,2023-06-11,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,0.01,"1,059.45",0,"1,058.93",0,0,0,0,0,0,0,"5,078,072,471","5,078,072,471","5,379,943,128",0,23.62,2.51,"1,059.45","132,909,227",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2504,2023-06-11,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0,"1,058.71",0,"1,058.64",0,0,0,0,0,0,0,"4,577,294,100","4,577,294,100","4,846,040,653",0,61.22,5.06,"1,058.71","249,217,654",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2505,2023-06-12,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-1.21,"1,044.30",-1.18,"1,043.96",0,0,0,0,0,0,0,"3,429,563,114","3,429,563,114","3,581,489,184",0,0,0.21,"1,044.30","7,203,587",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2506,2023-06-12,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-0.73,"1,034.36",-0.64,"1,033.46",0,0,0,0,0,0,0,"3,577,762,475","3,577,762,475","3,700,687,482",0,0,0.21,"1,034.36","7,621,644",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2507,2023-06-12,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,0.07,"1,063.28",0.18,"1,063.19",0,0,0,0,0,0,0,"14,029,174,539","14,029,174,539","14,916,928,060",0,53.2,1.63,"1,063.28","240,583,612",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2508,2023-06-12,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-0.06,"1,064.22",0.05,"1,063.81",0,0,0,0,0,0,0,"3,768,957,023","3,768,957,023","4,011,001,520",0,47.22,1.4,"1,064.22","54,653,851",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2509,2023-06-12,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-0.06,"1,063.24",0,"1,062.83",0,0,0,0,0,0,0,"3,770,498,497","3,770,498,497","4,008,960,123",0,41.85,1.45,"1,063.24","55,755,197",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2510,2023-06-12,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-0.11,"1,062.61",-0.11,"1,062.34",0,0,0,0,0,0,0,"3,612,105,109","3,612,105,109","3,838,258,855",0,36.31,1.35,"1,062.61","49,935,615",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2511,2023-06-12,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-0.16,"1,061.28",-0.19,"1,061.00",0,0,0,0,0,0,0,"4,383,139,518","4,383,139,518","4,651,726,146",0,31.11,1.55,"1,061.28","69,937,147",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2512,2023-06-12,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-0.29,"1,061.50",-0.3,"1,061.13",0,0,0,0,0,0,0,"3,733,389,769","3,733,389,769","3,962,999,946",0,26.44,2.86,"1,061.50","111,940,999",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2513,2023-06-12,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-0.28,"1,059.17",-0.31,"1,058.62",0,0,0,0,0,0,0,"5,057,322,593","5,057,322,593","5,356,589,479",0,23.69,2.34,"1,059.17","123,680,581",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2514,2023-06-12,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,0.18,"1,058.89",0.33,"1,058.97",0,0,0,0,0,0,0,"4,629,663,114","4,629,663,114","4,902,317,463",0,63.28,2.9,"1,058.89","139,577,593",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2515,2023-06-13,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,-4.73,"1,039.57",-4.58,"1,039.38",0,0,0,0,0,0,0,"3,429,061,616","3,429,061,616","3,564,743,909",0,0,0.21,"1,039.57","7,207,694",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2516,2023-06-13,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,-3.32,"1,031.04",-2.9,"1,030.56",0,0,0,0,0,0,0,"3,578,397,135","3,578,397,135","3,689,463,159",0,0,0.21,"1,031.04","7,623,382",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2517,2023-06-13,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,-2,"1,061.28",-1.53,"1,061.66",0,0,0,0,0,0,0,"14,163,941,759","14,163,941,759","15,031,849,552",0,52.9,2.13,"1,061.28","318,751,126",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2518,2023-06-13,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,-2.42,"1,061.80",-2.01,"1,061.80",0,0,0,0,0,0,0,"3,874,793,826","3,874,793,826","4,114,237,516",0,45.88,4.06,"1,061.80","167,287,552",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2519,2023-06-13,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,-2.57,"1,060.67",-2.24,"1,060.59",0,0,0,0,0,0,0,"3,775,607,514","3,775,607,514","4,004,691,183",0,41.79,1.59,"1,060.67","61,187,329",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2520,2023-06-13,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,-2.84,"1,059.77",-2.57,"1,059.77",0,0,0,0,0,0,0,"3,621,549,822","3,621,549,822","3,837,998,280",0,36.33,1.4,"1,059.77","51,854,366",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2521,2023-06-13,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,-3.08,"1,058.20",-2.78,"1,058.22",0,0,0,0,0,0,0,"4,384,478,763","4,384,478,763","4,639,638,197",0,31.14,1.59,"1,058.20","71,478,245",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2522,2023-06-13,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,-3.41,"1,058.09",-3.09,"1,058.04",0,0,0,0,0,0,0,"3,759,361,029","3,759,361,029","3,977,748,244",0,26.62,2.58,"1,058.09","100,881,001",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2523,2023-06-13,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,-3.54,"1,055.63",-3.2,"1,055.42",0,0,0,0,0,0,0,"5,065,768,805","5,065,768,805","5,347,568,798",0,23.63,2.48,"1,055.63","131,288,607",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2524,2023-06-13,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,-1.35,"1,057.54",-0.98,"1,057.99",0,0,0,0,0,0,0,"4,630,921,932","4,630,921,932","4,897,389,164",0,63.91,2.41,"1,057.54","114,960,546",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2525,2023-06-14,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,9.51,"1,049.08",10.05,"1,049.43",0,0,0,0,0,0,0,"3,436,421,177","3,436,421,177","3,605,070,885",0,0,0.21,"1,049.08","7,225,095",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2526,2023-06-14,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,2.91,"1,033.95",4.39,"1,034.95",0,0,0,0,0,0,0,"3,607,454,674","3,607,454,674","3,729,915,168",0,0,0.21,"1,033.95","7,683,623",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2527,2023-06-14,07J66,한국투자TDF알아서ETF포커스2030증권투자신탁(혼합-재간접형)(모),재간접,4.63,"1,065.91",6.4,"1,068.06",0,0,0,0,0,0,0,"14,168,528,445","14,168,528,445","15,102,373,286",0,53.04,2.15,"1,065.91","320,119,793",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2528,2023-06-14,07J71,한국투자TDF알아서ETF포커스2035증권투자신탁(혼합-재간접형)(모),재간접,5.64,"1,067.44",7.28,"1,069.08",0,0,0,0,0,0,0,"3,875,405,996","3,875,405,996","4,136,763,534",0,47.12,2.73,"1,067.44","109,376,778",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2529,2023-06-14,07J76,한국투자TDF알아서ETF포커스2040증권투자신탁(혼합-재간접형)(모),재간접,6.55,"1,067.22",8.01,"1,068.60",0,0,0,0,0,0,0,"3,775,748,933","3,775,748,933","4,029,557,243",0,41.75,1.59,"1,067.22","61,337,329",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2530,2023-06-14,07J81,한국투자TDF알아서ETF포커스2045증권투자신탁(혼합-재간접형)(모),재간접,7.34,"1,067.11",8.65,"1,068.42",0,0,0,0,0,0,0,"3,636,232,714","3,636,232,714","3,880,250,530",0,36.15,1.79,"1,067.11","66,631,562",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2531,2023-06-14,07J86,한국투자TDF알아서ETF포커스2050증권투자신탁(혼합-재간접형)(모),재간접,8.16,"1,066.36",9.33,"1,067.55",0,0,0,0,0,0,0,"4,383,945,851","4,383,945,851","4,674,876,482",0,30.99,1.61,"1,066.36","72,659,505",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2532,2023-06-14,07J91,한국투자TDF알아서ETF포커스2055증권투자신탁(혼합-재간접형)(모),재간접,8.77,"1,066.86",9.8,"1,067.84",0,0,0,0,0,0,0,"3,779,438,665","3,779,438,665","4,032,132,696",0,26.87,2.35,"1,066.86","91,598,094",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2533,2023-06-14,07J96,한국투자TDF알아서ETF포커스2060증권투자신탁(혼합-재간접형)(모),재간접,9.3,"1,064.93",10.24,"1,065.66",0,0,0,0,0,0,0,"5,069,080,236","5,069,080,236","5,398,195,078",0,23.6,2.01,"1,064.93","105,979,200",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2534,2023-06-14,07M02,한국투자TIF알아서평생소득ETF포커스증권투자신탁(채권혼합-재간접형)(모),재간접,3.12,"1,060.66",5.11,"1,063.10",0,0,0,0,0,0,0,"4,630,922,877","4,630,922,877","4,911,853,696",0,64.2,1.83,"1,060.66","86,809,705",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2535,2023-06-15,07J34,한국투자MySuper알아서성장형증권자투자신탁(혼합-재간접형)(모),재간접,3.93,"1,053.01",3.92,"1,053.35",0,0,0,0,0,0,0,"3,449,122,617","3,449,122,617","3,631,950,914",0,0,0.21,"1,053.01","7,271,583",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
2536,2023-06-15,07J41,한국투자MySuper알아서안정형증권자투자신탁(채권혼합-재간접형)(모),재간접,1.24,"1,035.19",1.22,"1,036.17",0,0,0,0,0,0,0,"3,606,456,340","3,606,456,340","3,733,350,907",0,0,0.21,"1,035.19","7,694,174",,N/A,2022-10-05,2023-10-04,한국씨티은행,국민은행
