순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율,,,,,,,,
1708,2023-03-24,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,7.75,"1,025.68",5.93,"1,021.88",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,025,675,608,639",0,66.48,0.06,"1,025.68","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1709,2023-03-24,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,6.58,"1,008.44",5.51,"1,005.93",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,008,440,093,908",0,61.26,0,"1,008.44","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1710,2023-03-24,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,12.24,984.72,11.85,983.8,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","984,717,157,726",0,21.95,0,984.7171577,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1711,2023-03-25,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,016.56",0,"1,013.13",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,563,962,909",0,53.55,0,"1,016.56","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1712,2023-03-25,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,010.28",0,"1,007.14",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,010,275,902,554",0,46.43,0,"1,010.28","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1713,2023-03-25,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,004.80",0,"1,001.94",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,004,803,916,782",0,40.43,0,"1,004.80","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1714,2023-03-25,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,999.81,0,997.22,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","999,810,411,595",0,35.1,0,999.8104116,"5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1715,2023-03-25,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,995.09,0,992.77,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","995,091,909,315",0,30.16,0,995.0919093,"4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1716,2023-03-25,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,991.32,0,989.22,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","991,320,803,340",0,26.17,0,991.3208033,"10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1717,2023-03-25,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,988.58,0,986.64,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","988,582,000,654",0,23.21,0,988.5820007,"2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1718,2023-03-25,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,025.68",0,"1,021.88",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,025,675,654,852",0,66.48,0.06,"1,025.68","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1719,2023-03-25,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,008.44",0,"1,005.93",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,008,440,095,459",0,61.26,0,"1,008.44","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1720,2023-03-25,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,984.72,0,983.8,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","984,717,160,146",0,21.95,0,984.7171601,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1721,2023-03-26,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,016.56",0,"1,013.13",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,563,963,604",0,53.55,0,"1,016.56","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1722,2023-03-26,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,010.28",0,"1,007.14",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,010,275,902,957",0,46.43,0,"1,010.28","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1723,2023-03-26,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,004.80",0,"1,001.94",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,004,803,917,544",0,40.43,0,"1,004.80","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1724,2023-03-26,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,999.81,0,997.22,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","999,810,412,069",0,35.1,0,999.8104121,"5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1725,2023-03-26,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,995.09,0,992.77,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","995,091,909,654",0,30.16,0,995.0919097,"4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1726,2023-03-26,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,991.32,0,989.22,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","991,320,804,198",0,26.17,0,991.3208042,"10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1727,2023-03-26,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,988.58,0,986.64,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","988,582,000,829",0,23.21,0,988.5820008,"2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1728,2023-03-26,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,025.68",0,"1,021.88",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,025,675,701,065",0,66.48,0.06,"1,025.68","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1729,2023-03-26,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,008.44",0,"1,005.93",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,008,440,097,010",0,61.26,0,"1,008.44","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1730,2023-03-26,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,984.72,0,983.8,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","984,717,162,566",0,21.95,0,984.7171626,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1731,2023-03-27,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,3.39,"1,019.95",6.15,"1,019.28",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,019,952,216,991",0,53.43,0,"1,019.95","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1732,2023-03-27,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,4.09,"1,014.37",6.57,"1,013.71",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,014,372,393,224",0,46.32,0,"1,014.37","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1733,2023-03-27,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,4.7,"1,009.50",6.91,"1,008.85",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,009,500,813,495",0,40.34,0,"1,009.50","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1734,2023-03-27,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,5.24,"1,005.05",7.21,"1,004.43",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,005,048,145,540",0,35.02,0,"1,005.05","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1735,2023-03-27,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,5.75,"1,000.84",7.49,"1,000.26",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,000,839,443,732",0,30.08,0,"1,000.84","4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1736,2023-03-27,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,6.16,997.48,7.72,996.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","997,482,883,262",0,26.11,0,997.4828833,"10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1737,2023-03-27,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,6.47,995.05,7.89,994.53,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","995,052,429,160",0,23.15,0,995.0524292,"2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1738,2023-03-27,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,2.13,"1,027.81",5.41,"1,027.29",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,027,808,878,723",0,66.35,0.06,"1,027.81","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1739,2023-03-27,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,2.43,"1,010.87",4.48,"1,010.41",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,010,874,953,680",0,61.16,0,"1,010.87","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1740,2023-03-27,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,6.19,990.91,6.93,990.73,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","990,910,696,032",0,21.91,0,990.910696,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1741,2023-03-28,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,-1.95,"1,018.00",-2.12,"1,017.16",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,018,000,352,134",0,53.34,0,"1,018.00","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1742,2023-03-28,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,-2.03,"1,012.34",-2.21,"1,011.50",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,012,344,748,675",0,46.24,0,"1,012.34","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1743,2023-03-28,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,-2.09,"1,007.41",-2.27,"1,006.58",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,007,410,317,856",0,40.26,0,"1,007.41","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1744,2023-03-28,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,-2.13,"1,002.92",-2.31,"1,002.12",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,002,916,830,729",0,34.95,0,"1,002.92","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1745,2023-03-28,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,-2.15,998.69,-2.32,997.94,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","998,689,748,318",0,30.03,0,998.6897483,"4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1746,2023-03-28,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,-2.16,995.32,-2.33,994.61,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","995,318,553,243",0,26.06,0,995.3185532,"10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1747,2023-03-28,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,-2.17,992.88,-2.34,992.19,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","992,876,930,717",0,23.11,0,992.8769307,"2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1748,2023-03-28,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-1.72,"1,026.09",-1.87,"1,025.42",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,026,086,712,254",0,66.23,0.06,"1,026.09","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1749,2023-03-28,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,-1.29,"1,009.58",-1.38,"1,009.03",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,009,577,852,115",0,61.1,0,"1,009.58","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1750,2023-03-28,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,-1.01,989.9,-1.03,989.7,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","989,904,185,604",0,21.89,0,989.9041856,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1751,2023-03-29,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0.3,"1,018.30",0.16,"1,017.32",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,018,301,346,336",0,53.28,0,"1,018.30","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1752,2023-03-29,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0.52,"1,012.86",0.42,"1,011.92",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,012,860,515,992",0,46.19,0,"1,012.86","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1753,2023-03-29,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0.7,"1,008.11",0.63,"1,007.21",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,008,109,546,740",0,40.22,0,"1,008.11","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1754,2023-03-29,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0.85,"1,003.77",0.81,"1,002.93",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,003,772,100,930",0,34.91,0,"1,003.77","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1755,2023-03-29,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0.99,999.68,0.96,998.9,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","999,680,006,243",0,29.99,0,999.6800062,"4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1756,2023-03-29,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,1.1,996.42,1.08,995.69,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","996,419,169,017",0,26.02,0,996.419169,"10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1757,2023-03-29,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,1.18,994.06,1.18,993.37,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","994,059,389,125",0,23.07,0,994.0593891,"2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1758,2023-03-29,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,-0.02,"1,026.07",-0.24,"1,025.18",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,026,065,090,427",0,66.17,0.06,"1,026.07","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1759,2023-03-29,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,1.43,"1,011.01",1.24,"1,010.27",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,011,011,551,796",0,61.07,0,"1,011.01","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1760,2023-03-29,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,2.66,992.56,2.58,992.28,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","992,560,967,475",0,21.87,0,992.5609675,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1761,2023-03-30,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,5.23,"1,023.53",5.83,"1,023.15",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,023,529,178,731",0,53.26,0,"1,023.53","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1762,2023-03-30,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,5.96,"1,018.82",6.5,"1,018.42",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,018,817,250,821",0,46.17,0,"1,018.82","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1763,2023-03-30,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,6.57,"1,014.68",7.06,"1,014.27",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,014,680,046,145",0,40.2,0,"1,014.68","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1764,2023-03-30,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,7.13,"1,010.90",7.56,"1,010.49",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,010,897,032,096",0,34.89,0,"1,010.90","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1765,2023-03-30,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,7.65,"1,007.33",8.04,"1,006.94",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,007,330,373,157",0,29.98,0,"1,007.33","4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1766,2023-03-30,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,8.08,"1,004.50",8.43,"1,004.12",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,004,495,124,673",0,26.01,0,"1,004.50","10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1767,2023-03-30,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,8.39,"1,002.45",8.72,"1,002.09",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,002,452,573,594",0,23.06,0,"1,002.45","2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1768,2023-03-30,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,3.82,"1,029.89",4.54,"1,029.72",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,029,891,612,636",0,66.14,0.06,"1,029.89","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1769,2023-03-30,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,2.44,"1,013.45",2.85,"1,013.12",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,013,451,627,878",0,61.06,0,"1,013.45","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1770,2023-03-30,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,6.71,999.27,6.86,999.14,0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","999,271,783,235",0,21.87,0,999.2717832,"29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1771,2023-03-31,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,3.8,"1,027.33",3.43,"1,026.58",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,027,329,400,486",0,53.19,0,"1,027.33","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1772,2023-03-31,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,4.5,"1,023.32",4.15,"1,022.57",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,023,322,280,641",0,46.1,0,"1,023.32","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1773,2023-03-31,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,5.1,"1,019.78",4.77,"1,019.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,019,779,141,854",0,40.14,0,"1,019.78","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1774,2023-03-31,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,5.63,"1,016.53",5.32,"1,015.81",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,528,656,664",0,34.84,0,"1,016.53","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1775,2023-03-31,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,6.13,"1,013.46",5.85,"1,012.79",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,013,461,210,089",0,29.93,0,"1,013.46","4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1776,2023-03-31,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,6.53,"1,011.03",6.27,"1,010.39",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,011,030,362,859",0,25.97,0,"1,011.03","10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1777,2023-03-31,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,6.84,"1,009.29",6.58,"1,008.67",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,009,289,174,102",0,23.03,0,"1,009.29","2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1778,2023-03-31,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,2.47,"1,032.36",2.08,"1,031.80",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,032,364,863,616",0,66.05,0.06,"1,032.36","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1779,2023-03-31,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,3.12,"1,016.57",2.87,"1,015.99",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,574,547,705",0,61.01,0,"1,016.57","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1780,2023-03-31,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,7.61,"1,006.88",7.52,"1,006.66",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,006,880,253,174",0,21.85,0,"1,006.88","29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1781,2023-04-01,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,027.33",0,"1,026.58",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,027,329,401,180",0,53.19,0,"1,027.33","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1782,2023-04-01,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,023.32",0,"1,022.57",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,023,322,281,043",0,46.1,0,"1,023.32","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1783,2023-04-01,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,019.78",0,"1,019.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,019,779,142,616",0,40.14,0,"1,019.78","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1784,2023-04-01,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,"1,016.53",0,"1,015.81",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,528,657,138",0,34.84,0,"1,016.53","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1785,2023-04-01,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,"1,013.46",0,"1,012.79",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,013,461,210,428",0,29.93,0,"1,013.46","4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1786,2023-04-01,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,"1,011.03",0,"1,010.39",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,011,030,363,717",0,25.97,0,"1,011.03","10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1787,2023-04-01,1MP60,한국투자TDF알아서ETF포커스2060MP,주식형,0,"1,009.29",0,"1,008.67",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,009,289,174,277",0,23.03,0,"1,009.29","2,141,477",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1788,2023-04-01,2MP24,한국투자TIF알아서평생소득ETF포커스MP,주식형,0,"1,032.36",0,"1,031.80",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,032,364,909,829",0,66.05,0.06,"1,032.36","564,139,190",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1789,2023-04-01,3MP01,한국투자MYSUPER알아서 안정형MP,주식형,0,"1,016.57",0,"1,015.99",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,574,549,255",0,61.01,0,"1,016.57","18,930,218",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1790,2023-04-01,3MP02,한국투자MYSUPER알아서 성장형MP,주식형,0,"1,006.88",0,"1,006.66",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,006,880,255,593",0,21.85,0,"1,006.88","29,537,937",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1791,2023-04-02,1MP30,한국투자TDF알아서ETF포커스2030MP,주식형,0,"1,027.33",0,"1,026.58",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,027,329,401,875",0,53.19,0,"1,027.33","8,480,849",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1792,2023-04-02,1MP35,한국투자TDF알아서ETF포커스2035MP,주식형,0,"1,023.32",0,"1,022.57",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,023,322,281,445",0,46.1,0,"1,023.32","4,911,181",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1793,2023-04-02,1MP40,한국투자TDF알아서ETF포커스2040MP,주식형,0,"1,019.78",0,"1,019.04",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,019,779,143,379",0,40.14,0,"1,019.78","9,308,455",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1794,2023-04-02,1MP45,한국투자TDF알아서ETF포커스2045MP,주식형,0,"1,016.53",0,"1,015.81",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,016,528,657,613",0,34.84,0,"1,016.53","5,794,212",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1795,2023-04-02,1MP50,한국투자TDF알아서ETF포커스2050MP,주식형,0,"1,013.46",0,"1,012.79",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,013,461,210,767",0,29.93,0,"1,013.46","4,138,507",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
1796,2023-04-02,1MP55,한국투자TDF알아서ETF포커스2055MP,주식형,0,"1,011.03",0,"1,010.39",0,0,0,0,0,0,0,"1,000,000,000,000","1,000,000,000,000","1,011,030,364,576",0,25.97,0,"1,011.03","10,481,821",,,2022-09-21,2099-12-30,국민은행,기타사무수탁
